"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
16,"Machines",1685,"Electrical machinery and electronics",168517,"Telephones",224793272
16,"Machines",1685,"Electrical machinery and electronics",168518,"Microphones and Headphones",173028502
16,"Machines",1685,"Electrical machinery and electronics",168519,"Sound Recording Equipment",6570694
16,"Machines",1685,"Electrical machinery and electronics",168520,"Dictation Machines",23776
16,"Machines",1685,"Electrical machinery and electronics",168521,"Video Recording Equipment",165669248
16,"Machines",1685,"Electrical machinery and electronics",168522,"Audio and Video Recording Accessories",22918966
16,"Machines",1685,"Electrical machinery and electronics",168523,"Blank Audio Media",1699870826
16,"Machines",1685,"Electrical machinery and electronics",168524,"Flat panel displays",450806
16,"Machines",1685,"Electrical machinery and electronics",168525,"Broadcasting Equipment",1359268859
16,"Machines",1685,"Electrical machinery and electronics",168526,"Navigation Equipment",360547221
16,"Machines",1685,"Electrical machinery and electronics",168527,"Radio Receivers",88157610
16,"Machines",1685,"Electrical machinery and electronics",168528,"Video Displays",641390263
16,"Machines",1685,"Electrical machinery and electronics",168529,"Broadcasting Accessories",656981507
16,"Machines",1685,"Electrical machinery and electronics",168530,"Traffic Signals",366539
16,"Machines",1685,"Electrical machinery and electronics",168531,"Audio Alarms",104174021
16,"Machines",1685,"Electrical machinery and electronics",168532,"Electrical Capacitors",901029122
16,"Machines",1685,"Electrical machinery and electronics",168533,"Electrical Resistors",242358848
16,"Machines",1685,"Electrical machinery and electronics",168534,"Printed Circuit Boards",530308375
16,"Machines",1685,"Electrical machinery and electronics",168535,"High-voltage Protection Equipment",102857264
16,"Machines",1685,"Electrical machinery and electronics",168536,"Low-voltage Protection Equipment",1090524855
16,"Machines",1685,"Electrical machinery and electronics",168537,"Electrical Control Boards",339895114
16,"Machines",1685,"Electrical machinery and electronics",168538,"Electrical Power Accessories",102205190
16,"Machines",1685,"Electrical machinery and electronics",168539,"Electric Filament",66938881
16,"Machines",1685,"Electrical machinery and electronics",168540,"Cathode Tubes",10000851
16,"Machines",1685,"Electrical machinery and electronics",168541,"Semiconductor Devices",3332239864
16,"Machines",1685,"Electrical machinery and electronics",168542,"Integrated Circuits",32377389010
16,"Machines",1685,"Electrical machinery and electronics",168543,"Other Electrical Machinery",165835032
16,"Machines",1685,"Electrical machinery and electronics",168544,"Insulated Wire",3262874073
16,"Machines",1685,"Electrical machinery and electronics",168545,"Carbon-based Electronics",1580302
16,"Machines",1685,"Electrical machinery and electronics",168546,"Electrical Insulators",2594452
16,"Machines",1685,"Electrical machinery and electronics",168547,"Metal Insulating Fittings",4989123
16,"Machines",1685,"Electrical machinery and electronics",168548,"Electrical Parts",47802689
17,"Transportation",1786,"Railway and trams",178604,"Railway Maintenance Vehicles",13.999999999999998
17,"Transportation",1786,"Railway and trams",178606,"Railway Freight Cars",5920
17,"Transportation",1786,"Railway and trams",178607,"Locomotive Parts",4447346
17,"Transportation",1786,"Railway and trams",178608,"Railway Track Fixtures",59908
17,"Transportation",1786,"Railway and trams",178609,"Railway Cargo Containers",2657155
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178701,"Tractors",1376496
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178702,"Buses",1214771
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178703,"Cars",38250473
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178704,"Delivery Trucks",108572304.99999999
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178705,"Special purpose motor vehicles",2114726
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178706,"Motor vehicle (8701 to 8705) chassis fitted with engine",259075
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178707,"Vehicle Bodies (including cabs) for the motor vehicles (8701 to 8705)",716699
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178708,"Motor vehicles; parts and accessories (8701 to 8705)",730856497
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178709,"Work Trucks",139130
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178711,"Motorcycles and cycles",20636964
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178712,"Bicycles, delivery tricycles, other cycles",22556429
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178713,"Wheelchairs",24279
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178714,"Bi-Wheel Vehicle Parts",71348829
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178715,"Baby Carriages",28414.999999999996
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178716,"Trailers and semi-trailers, not mechanically propelled vehicles",2304433
17,"Transportation",1788,"Aircraft and spacecraft",178801,"Non-powered Aircraft",16715.000000000004
17,"Transportation",1788,"Aircraft and spacecraft",178802,"Planes, Helicopters, and/or Spacecraft",160318434
17,"Transportation",1788,"Aircraft and spacecraft",178803,"Aircraft Parts",236993279
17,"Transportation",1788,"Aircraft and spacecraft",178804,"Parachutes",17522
17,"Transportation",1788,"Aircraft and spacecraft",178805,"Aircraft Launch Gear",374777
17,"Transportation",1789,"Ships, boats, & floating structures",178901,"Passenger and Cargo Ships",180022155
17,"Transportation",1789,"Ships, boats, & floating structures",178902,"Fishing Ships",1734
17,"Transportation",1789,"Ships, boats, & floating structures",178903,"Recreational Boats",3542848
17,"Transportation",1789,"Ships, boats, & floating structures",178904,"Tug Boats",7564699.000000001
17,"Transportation",1789,"Ships, boats, & floating structures",178905,"Special Purpose Ships",10642417
17,"Transportation",1789,"Ships, boats, & floating structures",178906,"Other Sea Vessels",1017557.9999999999
17,"Transportation",1789,"Ships, boats, & floating structures",178907,"Other Floating Structures",393733.99999999994
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189001,"Optical Fibers and optical fibre bundles",530620878
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189002,"Mirrors and Lenses",108966158
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189003,"Eyewear Frames",54633550
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189004,"Eyewear",17407627
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189005,"Binoculars and Telescopes",30030808
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189006,"Cameras",55902268
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189007,"Video Cameras",3455247
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189008,"Image Projectors",6895269
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189009,"Photocopiers",99994081
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189010,"Photo Lab Equipment",2731245
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189011,"Microscopes",21988534
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189012,"Non-optical Microscopes",4571400
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189013,"LCDs",145329401
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189014,"Compasses",21472442
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189015,"Surveying Equipment",17792959
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189016,"Balances",16240998
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189017,"Drafting Tools",1147034
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189018,"Medical Instruments",255384272
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189019,"Therapeutic Appliances",3610978
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189020,"Breathing Appliances",10789181
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189021,"Orthopedic Appliances",231774791
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189022,"X-Ray Equipment",41616107
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189023,"Instructional Models",6349937
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189024,"Tensile Testing Machines",1340500
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189025,"Hydrometers",14443983
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189026,"Gas and Liquid Flow Measuring Instruments",74897221
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189027,"Chemical Analysis Instruments",39262304
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189028,"Utility Meters",9310217
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189029,"Revolution Counters",172501450
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189030,"Oscilloscopes",454065291
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189031,"Other Measuring Instruments",257238533
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189032,"Thermostats",207448223
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189033,"Opto-Electric Instrument Parts",19680469
18,"Instruments",1891,"Clocks, watches, & parts",189101,"Precious Metal Watches",2461369
18,"Instruments",1891,"Clocks, watches, & parts",189102,"Base Metal Watches",179238829
18,"Instruments",1891,"Clocks, watches, & parts",189103,"Clocks with Watch Movements",523380
18,"Instruments",1891,"Clocks, watches, & parts",189104,"Dashboard Clocks",4154601
18,"Instruments",1891,"Clocks, watches, & parts",189105,"Other Clocks",148109
18,"Instruments",1891,"Clocks, watches, & parts",189106,"Time Recording Instruments",196674
18,"Instruments",1891,"Clocks, watches, & parts",189107,"Time Switches",90126
18,"Instruments",1891,"Clocks, watches, & parts",189108,"Watch Movements",1632964
18,"Instruments",1891,"Clocks, watches, & parts",189109,"Clock Movements",31566
18,"Instruments",1891,"Clocks, watches, & parts",189110,"Incomplete Movement Sets",27492
18,"Instruments",1891,"Clocks, watches, & parts",189111,"Watch Cases and Parts",739828
18,"Instruments",1891,"Clocks, watches, & parts",189112,"Clock Cases and Parts",84271
18,"Instruments",1891,"Clocks, watches, & parts",189113,"Watch Straps",1027380
18,"Instruments",1891,"Clocks, watches, & parts",189114,"Other Clocks and Watches",12978184
18,"Instruments",1892,"Musical instruments",189201,"Pianos",5927634
18,"Instruments",1892,"Musical instruments",189202,"String Instruments",84152
18,"Instruments",1892,"Musical instruments",189205,"Wind Instruments",49781
18,"Instruments",1892,"Musical instruments",189206,"Percussion",36148
18,"Instruments",1892,"Musical instruments",189207,"Electric Musical Instruments",5869143
18,"Instruments",1892,"Musical instruments",189208,"Other Musical Instruments",119871
18,"Instruments",1892,"Musical instruments",189209,"Musical Instrument Parts",460110
19,"Weapons",1993,"Weapons",199301,"Military Weapons",664031
19,"Weapons",1993,"Weapons",199302,"Handguns",11823321
19,"Weapons",1993,"Weapons",199303,"Other Firearms",17783714
19,"Weapons",1993,"Weapons",199304,"Spring, Air, and Gas Guns",3965791
19,"Weapons",1993,"Weapons",199305,"Weapons Parts and Accessories",1080103
19,"Weapons",1993,"Weapons",199306,"Explosive Ammunition",49339672
19,"Weapons",1993,"Weapons",199307,"Bladed Weapons and Accessories",298159
20,"Miscellaneous",2094,"Furniture, bedding, lamps, & prefab buildings",209401,"Seats",127483373
20,"Miscellaneous",2094,"Furniture, bedding, lamps, & prefab buildings",209402,"Medical Furniture",284384
20,"Miscellaneous",2094,"Furniture, bedding, lamps, & prefab buildings",209403,"Other Furniture",245818590
20,"Miscellaneous",2094,"Furniture, bedding, lamps, & prefab buildings",209404,"Mattresses",119833049
20,"Miscellaneous",2094,"Furniture, bedding, lamps, & prefab buildings",209405,"Light Fixtures",223227201
20,"Miscellaneous",2094,"Furniture, bedding, lamps, & prefab buildings",209406,"Prefabricated Buildings",18868364
20,"Miscellaneous",2095,"Toys, games, & sports",209503,"Other toys",75788649
20,"Miscellaneous",2095,"Toys, games, & sports",209504,"Video and Card Games",50433208
20,"Miscellaneous",2095,"Toys, games, & sports",209505,"Party Decorations",23823736
20,"Miscellaneous",2095,"Toys, games, & sports",209506,"Sports Equipment",57048774
20,"Miscellaneous",2095,"Toys, games, & sports",209507,"Fishing and Hunting Equipment",31838249
20,"Miscellaneous",2095,"Toys, games, & sports",209508,"Fairground Amusements",6651670
20,"Miscellaneous",2096,"Misc. manufactures",209601,"Worked Ivory and Bone",12475223
20,"Miscellaneous",2096,"Misc. manufactures",209602,"Vegetable and Mineral Carvings",994362
20,"Miscellaneous",2096,"Misc. manufactures",209603,"Brooms",10765697
20,"Miscellaneous",2096,"Misc. manufactures",209604,"Hand Sifters",931
20,"Miscellaneous",2096,"Misc. manufactures",209605,"Travel Kits",129231
20,"Miscellaneous",2096,"Misc. manufactures",209606,"Buttons",161050
20,"Miscellaneous",2096,"Misc. manufactures",209607,"Zippers",740222
20,"Miscellaneous",2096,"Misc. manufactures",209608,"Pens",286819
20,"Miscellaneous",2096,"Misc. manufactures",209609,"Pencils and Crayons",18848952
20,"Miscellaneous",2096,"Misc. manufactures",209610,"Chalkboards",202708
20,"Miscellaneous",2096,"Misc. manufactures",209611,"Rubber Stamps",519438
20,"Miscellaneous",2096,"Misc. manufactures",209612,"Ink Ribbons",9248941
20,"Miscellaneous",2096,"Misc. manufactures",209613,"Lighters",25675300
20,"Miscellaneous",2096,"Misc. manufactures",209614,"Smoking Pipes",101622
20,"Miscellaneous",2096,"Misc. manufactures",209615,"Combs",3708615
20,"Miscellaneous",2096,"Misc. manufactures",209616,"Scent Sprays",1179756
20,"Miscellaneous",2096,"Misc. manufactures",209617,"Vacuum Flask",32296864
20,"Miscellaneous",2096,"Misc. manufactures",209618,"Mannequins",4031352
21,"Arts and Antiques",2197,"Art & antiques",219701,"Paintings",17653403
21,"Arts and Antiques",2197,"Art & antiques",219702,"Prints",408515
21,"Arts and Antiques",2197,"Art & antiques",219703,"Sculptures",20600614
21,"Arts and Antiques",2197,"Art & antiques",219704,"Revenue Stamps",667
21,"Arts and Antiques",2197,"Art & antiques",219705,"Collector's Items",781755
21,"Arts and Antiques",2197,"Art & antiques",219706,"Antiques",92125
